,BALANCE,Cluster Number,,,,,,
6743,947.223495,0,,,,,,
6744,528.917839,15,,,,,,
6745,156.72326,13,,,,,,
6746,1250.526799,6,,,,,,
6747,3559.634883,3,,,,,,
6748,4.766639,16,,,,,,
6749,1928.13296,14,,,,,,
6750,462.918623,15,,,,,,
6751,339.039307,5,,,,,,
6752,1532.106106,19,,,,,,
6753,65.652855,16,,,,,,
6754,1386.949394,7,,,,,,
6755,497.510544,15,,,,,,
6756,1817.150299,4,,,,,,
6757,57.077581,16,,,,,,
6758,1821.040307,4,,,,,,
6759,988.749349,0,,,,,,
6760,1842.11833,14,,,,,,
6761,1210.309338,6,,,,,,
6762,477.45278,15,,,,,,
6763,14.012088,16,,,,,,
6764,1308.126179,7,,,,,,
6765,1082.653038,0,,,,,,
6766,1055.99498,0,,,,,,
6767,1060.391273,0,,,,,,
6768,559.730777,15,,,,,,
6769,150.351174,13,,,,,,
6770,1347.505936,7,,,,,,
6771,856.619236,11,,,,,,
6772,97.617137,13,,,,,,
6773,915.932014,11,,,,,,
6774,1425.606151,7,,,,,,
6775,12.423324,16,,,,,,
6776,7.315575,16,,,,,,
6777,258.837282,17,,,,,,
6778,114.806604,13,,,,,,
6779,25.576426,16,,,,,,
6780,1139.648949,6,,,,,,
6781,6767.138783,8,,,,,,
6782,1251.26572,6,,,,,,
6783,155.676255,13,,,,,,
6784,28.178604,16,,,,,,
6785,1118.724569,6,,,,,,
6786,2347.486095,2,,,,,,
6787,900.292445,11,,,,,,
6788,3447.523748,3,,,,,,
6789,424.994385,15,,,,,,
6790,30.957159,16,,,,,,
6791,2284.316297,18,,,,,,
6792,3695.634133,3,,,,,,
6793,14.480094,16,,,,,,
6794,1722.475015,4,,,,,,
6795,202.326177,17,,,,,,
6796,7.166625,16,,,,,,
6797,59.315679,16,,,,,,
6798,1575.794134,19,,,,,,
6799,489.343503,15,,,,,,
6800,665.285049,12,,,,,,
6801,11.13998,16,,,,,,
6802,1708.506241,4,,,,,,
6803,119.368715,13,,,,,,
6804,255.851136,17,,,,,,
6805,499.751638,15,,,,,,
6806,7196.553011,9,,,,,,
6807,4619.500393,9,,,,,,
6808,77.653879,13,,,,,,
6809,1906.550855,14,,,,,,
6810,0.704307,16,,,,,,
6811,71.558308,13,,,,,,
6812,103.622401,13,,,,,,
6813,3.76029,16,,,,,,
6814,847.349752,11,,,,,,
6815,711.922203,12,,,,,,
6816,11.64104,16,,,,,,
6817,770.636646,11,,,,,,
6818,300.11949,5,,,,,,
6819,16.840922,16,,,,,,
6820,43.633541,16,,,,,,
6821,190.056883,17,,,,,,
6822,1806.845374,4,,,,,,
6823,1151.703776,6,,,,,,
6824,251.273637,17,,,,,,
6825,599.116168,12,,,,,,
6826,6342.561972,1,,,,,,
6827,230.337567,17,,,,,,
6828,126.945696,13,,,,,,
6829,1456.530313,19,,,,,,
6830,553.534453,15,,,,,,
6831,128.982891,13,,,,,,
6832,931.827906,11,,,,,,
6833,1091.74471,0,,,,,,
6834,694.409019,12,,,,,,
6835,2007.955223,14,,,,,,
6836,34.600595,16,,,,,,
6837,315.125494,5,,,,,,
6838,9321.555794,3,,,,,,
6839,1458.115876,19,,,,,,
6840,15.491884,16,,,,,,
6841,1179.395773,6,,,,,,
6842,1593.467543,19,,,,,,
6843,58.557694,16,,,,,,
6844,1174.657795,6,,,,,,
6845,6.96194,16,,,,,,
6846,162.046468,13,,,,,,
6847,1108.316745,6,,,,,,
6848,1343.938904,7,,,,,,
6849,1098.52228,0,,,,,,
6850,23.436171,16,,,,,,
6851,5899.427294,8,,,,,,
6852,25.25977,16,,,,,,
6853,10.801231,16,,,,,,
6854,72.575706,13,,,,,,
6855,1259.179009,6,,,,,,
6856,133.724675,13,,,,,,
6857,592.466798,12,,,,,,
6858,4338.877278,9,,,,,,
6859,1337.107101,7,,,,,,
6860,32.381593,16,,,,,,
6861,340.014453,5,,,,,,
6862,14.04272,16,,,,,,
6863,2972.091316,8,,,,,,
6864,1607.551793,19,,,,,,
6865,988.405365,0,,,,,,
6866,1154.241515,6,,,,,,
6867,2230.477487,18,,,,,,
6868,826.688625,11,,,,,,
6869,650.667796,12,,,,,,
6870,1.310749,16,,,,,,
6871,56.726412,16,,,,,,
6872,676.588508,12,,,,,,
6873,92.119709,13,,,,,,
6874,368.687038,5,,,,,,
6875,1592.221829,19,,,,,,
6876,9.153671,16,,,,,,
6877,1296.646998,7,,,,,,
6878,0,16,,,,,,
6879,1256.460026,6,,,,,,
6880,68.448626,13,,,,,,
6881,82.784219,13,,,,,,
6882,1362.522626,7,,,,,,
6883,3520.616355,3,,,,,,
6884,1728.280785,4,,,,,,
6885,1413.236934,7,,,,,,
6886,4.334047,16,,,,,,
6887,6.955591,16,,,,,,
6888,93.977513,13,,,,,,
6889,3457.722387,3,,,,,,
6890,31.475251,16,,,,,,
6891,1676.457032,4,,,,,,
6892,8.76802,16,,,,,,
6893,2135.744209,18,,,,,,
6894,51.46642,16,,,,,,
6895,1579.871382,19,,,,,,
6896,37.022109,16,,,,,,
6897,344.023581,5,,,,,,
6898,3029.388362,1,,,,,,
6899,212.620261,17,,,,,,
6900,1460.077343,19,,,,,,
6901,837.631184,11,,,,,,
6902,347.251558,5,,,,,,
6903,720.995394,12,,,,,,
6904,42.852743,16,,,,,,
6905,5429.735607,19,,,,,,
6906,1807.764778,4,,,,,,
6907,776.585568,11,,,,,,
6908,1026.220651,0,,,,,,
6909,2702.523396,8,,,,,,
6910,2629.276828,2,,,,,,
6911,311.987575,5,,,,,,
6912,3270.441222,1,,,,,,
6913,832.774626,11,,,,,,
6914,1157.005745,6,,,,,,
6915,350.819852,5,,,,,,
6916,3558.14254,3,,,,,,
6917,942.555708,0,,,,,,
6918,51.469651,16,,,,,,
6919,20.42609,16,,,,,,
6920,4.045339,16,,,,,,
6921,114.764518,13,,,,,,
6922,0.737154,16,,,,,,
6923,98.935446,13,,,,,,
6924,2292.167319,18,,,,,,
6925,242.450349,17,,,,,,
6926,1575.327024,19,,,,,,
6927,990.45604,0,,,,,,
6928,574.416538,15,,,,,,
6929,2545.706139,2,,,,,,
6930,234.36305,17,,,,,,
6931,14.002192,16,,,,,,
6932,1062.485488,0,,,,,,
6933,379.74055,5,,,,,,
6934,1060.345397,0,,,,,,
6935,875.738933,11,,,,,,
6936,37.307085,16,,,,,,
6937,750.150798,12,,,,,,
6938,65.45872,16,,,,,,
6939,239.946118,17,,,,,,
6940,100.123394,13,,,,,,
6941,526.858793,15,,,,,,
6942,209.506832,17,,,,,,
6943,3767.229899,3,,,,,,
6944,1682.892726,4,,,,,,
6945,799.255519,11,,,,,,
6946,673.982097,12,,,,,,
6947,22.366132,16,,,,,,
6948,27.539766,16,,,,,,
6949,1854.659145,14,,,,,,
6950,803.68596,11,,,,,,
6951,795.497557,11,,,,,,
6952,89.22671,13,,,,,,
6953,37.683028,16,,,,,,
6954,26.800912,16,,,,,,
6955,561.157673,15,,,,,,
6956,670.120718,12,,,,,,
6957,1032.398861,0,,,,,,
6958,488.623392,15,,,,,,
6959,2073.611538,14,,,,,,
6960,621.901025,12,,,,,,
6961,69.920933,13,,,,,,
6962,293.979281,5,,,,,,
6963,1608.490095,19,,,,,,
6964,3099.551098,1,,,,,,
6965,2534.994214,2,,,,,,
6966,649.566721,12,,,,,,
6967,75.9863,13,,,,,,
6968,452.907592,15,,,,,,
6969,2616.764771,2,,,,,,
6970,1618.393031,19,,,,,,
6971,67.593395,13,,,,,,
6972,0,16,,,,,,
6973,1725.664332,4,,,,,,
6974,185.924664,17,,,,,,
6975,0.41367,16,,,,,,
6976,187.516986,17,,,,,,
6977,47.336863,16,,,,,,
6978,4481.413948,9,,,,,,
6979,14.371243,16,,,,,,
6980,48.578408,16,,,,,,
6981,27.533451,16,,,,,,
6982,18.527285,16,,,,,,
6983,528.023703,15,,,,,,
6984,51.65143,16,,,,,,
6985,2.484819,16,,,,,,
6986,4761.19131,9,,,,,,
6987,50.848135,16,,,,,,
6988,440.341344,15,,,,,,
6989,6.104302,16,,,,,,
6990,177.602057,17,,,,,,
6991,10.805893,16,,,,,,
6992,2493.589343,2,,,,,,
6993,2620.873322,2,,,,,,
6994,916.627912,11,,,,,,
6995,3300.735817,1,,,,,,
6996,29.60298,16,,,,,,
6997,1088.505102,0,,,,,,
6998,1893.423054,14,,,,,,
6999,72.025683,13,,,,,,
7000,2684.333591,8,,,,,,
7001,46.795701,16,,,,,,
7002,45.66329,16,,,,,,
7003,766.810346,11,,,,,,
7004,1399.595729,7,,,,,,
7005,89.567592,13,,,,,,
7006,255.4001,17,,,,,,
7007,1004.262002,0,,,,,,
7008,912.87668,11,,,,,,
7009,43.561434,16,,,,,,
7010,920.095743,11,,,,,,
7011,4931.589653,9,,,,,,
7012,186.25802,17,,,,,,
7013,374.631961,5,,,,,,
7014,84.366783,13,,,,,,
7015,1088.056301,0,,,,,,
7016,82.227363,13,,,,,,
7017,49.401973,16,,,,,,
7018,49.269195,16,,,,,,
7019,1379.68959,7,,,,,,
7020,2656.634533,8,,,,,,
7021,222.957451,17,,,,,,
7022,74.195316,13,,,,,,
7023,314.495423,5,,,,,,
7024,1274.544399,7,,,,,,
7025,63.738066,16,,,,,,
7026,1779.796624,4,,,,,,
7027,2705.026656,8,,,,,,
7028,119.237712,13,,,,,,
7029,73.635031,13,,,,,,
7030,1281.911087,7,,,,,,
7031,275.8837,17,,,,,,
7032,1458.219714,19,,,,,,
7033,1522.680962,19,,,,,,
7034,1118.057185,6,,,,,,
7035,1369.512062,7,,,,,,
7036,28.320092,16,,,,,,
7037,16.11487,16,,,,,,
7038,91.029575,13,,,,,,
7039,2.299436,16,,,,,,
7040,3120.738718,1,,,,,,
7041,1806.731926,4,,,,,,
7042,1004.526608,0,,,,,,
7043,45.746204,16,,,,,,
7044,99.700878,13,,,,,,
7045,1378.988523,7,,,,,,
7046,2980.054695,8,,,,,,
7047,0.064811,16,,,,,,
7048,341.58222,5,,,,,,
7049,1300.20423,7,,,,,,
7050,5890.807655,1,,,,,,
7051,55.28905,16,,,,,,
7052,0,16,,,,,,
7053,2508.071641,2,,,,,,
7054,189.463475,17,,,,,,
7055,166.514439,17,,,,,,
7056,1752.637427,4,,,,,,
7057,1978.729646,14,,,,,,
7058,120.94715,13,,,,,,
7059,191.314058,17,,,,,,
7060,1512.574159,19,,,,,,
7061,71.837385,13,,,,,,
7062,1212.237847,6,,,,,,
7063,2099.38356,18,,,,,,
7064,3105.528894,1,,,,,,
7065,780.382656,11,,,,,,
7066,7.297351,16,,,,,,
7067,46.89543,16,,,,,,
7068,1717.662673,4,,,,,,
7069,274.604824,17,,,,,,
7070,332.678531,5,,,,,,
7071,276.213858,17,,,,,,
7072,125.039376,13,,,,,,
7073,4204.42117,10,,,,,,
7074,900.229315,11,,,,,,
7075,0,16,,,,,,
7076,1106.815562,6,,,,,,
7077,2793.274214,8,,,,,,
7078,366.111566,5,,,,,,
7079,91.597667,13,,,,,,
7080,1085.316705,0,,,,,,
7081,870.882167,11,,,,,,
7082,0,16,,,,,,
7083,11.441738,16,,,,,,
7084,23.583209,16,,,,,,
7085,969.139152,0,,,,,,
7086,1714.895872,4,,,,,,
7087,16.629043,16,,,,,,
7088,126.467835,13,,,,,,
7089,23.111629,16,,,,,,
7090,1155.787246,6,,,,,,
7091,679.508597,12,,,,,,
7092,2583.654027,2,,,,,,
7093,1.59198,16,,,,,,
7094,208.127012,17,,,,,,
7095,164.51282,17,,,,,,
7096,38.251194,16,,,,,,
7097,5.310611,16,,,,,,
7098,265.920698,17,,,,,,
7099,904.395249,11,,,,,,
7100,2.508768,16,,,,,,
7101,15.797437,16,,,,,,
7102,831.835714,11,,,,,,
7103,263.581756,17,,,,,,
7104,2.053676,16,,,,,,
7105,2666.147576,8,,,,,,
7106,974.52764,0,,,,,,
7107,7.388588,16,,,,,,
7108,54.567517,16,,,,,,
7109,1186.616403,6,,,,,,
7110,990.780585,0,,,,,,
7111,1486.652099,19,,,,,,
7112,918.22723,11,,,,,,
7113,1380.30715,7,,,,,,
7114,44.63179,16,,,,,,
7115,825.952638,11,,,,,,
7116,1664.334555,4,,,,,,
7117,1470.825974,19,,,,,,
7118,887.090835,11,,,,,,
7119,581.583282,15,,,,,,
7120,23.261586,16,,,,,,
7121,12.333825,16,,,,,,
7122,5577.636715,3,,,,,,
7123,241.384531,17,,,,,,
7124,311.54,5,,,,,,
7125,55.176498,16,,,,,,
7126,33.146065,16,,,,,,
7127,1536.477562,19,,,,,,
7128,15.232505,16,,,,,,
7129,315.588502,5,,,,,,
7130,28.939455,16,,,,,,
7131,613.259699,12,,,,,,
7132,9024.812044,8,,,,,,
7133,3740.785208,3,,,,,,
7134,152.557222,13,,,,,,
7135,5.993508,16,,,,,,
7136,93.427011,13,,,,,,
7137,69.79641,13,,,,,,
7138,1432.654644,7,,,,,,
7139,22.56964,16,,,,,,
7140,172.70596,17,,,,,,
7141,21.966399,16,,,,,,
7142,11.250371,16,,,,,,
7143,1277.423486,7,,,,,,
7144,1232.345324,6,,,,,,
7145,78.379827,13,,,,,,
7146,37.021347,16,,,,,,
7147,7.099375,16,,,,,,
7148,27.625906,16,,,,,,
7149,214.436679,17,,,,,,
7150,228.025747,17,,,,,,
7151,21.844186,16,,,,,,
7152,416.601199,5,,,,,,
7153,9.522029,16,,,,,,
7154,815.229732,11,,,,,,
7155,337.616152,5,,,,,,
7156,2388.410501,2,,,,,,
7157,2224.891476,18,,,,,,
7158,1162.054399,6,,,,,,
7159,42.170547,16,,,,,,
7160,211.1622,17,,,,,,
7161,1653.400854,4,,,,,,
7162,4408.966613,9,,,,,,
7163,158.641614,13,,,,,,
7164,50.078433,16,,,,,,
7165,621.553537,12,,,,,,
7166,7.605458,16,,,,,,
7167,231.859622,17,,,,,,
7168,518.923941,15,,,,,,
7169,1098.392083,0,,,,,,
7170,804.006538,11,,,,,,
7171,142.290756,13,,,,,,
7172,162.068326,13,,,,,,
7173,1443.146299,7,,,,,,
7174,366.084233,5,,,,,,
7175,910.821412,11,,,,,,
7176,2.930211,16,,,,,,
7177,88.577811,13,,,,,,
7178,3805.493532,3,,,,,,
7179,1466.99222,19,,,,,,
7180,676.221211,12,,,,,,
7181,1623.895229,19,,,,,,
7182,269.075434,17,,,,,,
7183,34.40685,16,,,,,,
7184,225.662097,17,,,,,,
7185,402.512336,5,,,,,,
7186,0,16,,,,,,
7187,1520.501423,19,,,,,,
7188,3015.597547,1,,,,,,
7189,2530.378121,2,,,,,,
7190,395.93884,5,,,,,,
7191,7.097146,16,,,,,,
7192,1640.837102,4,,,,,,
7193,2613.063331,2,,,,,,
7194,950.716155,0,,,,,,
7195,2283.366217,18,,,,,,
7196,509.685823,15,,,,,,
7197,147.571435,13,,,,,,
7198,2847.472954,8,,,,,,
7199,1094.632736,0,,,,,,
7200,1258.725885,6,,,,,,
7201,88.173076,13,,,,,,
7202,3211.389574,1,,,,,,
7203,303.740542,5,,,,,,
7204,2981.811529,1,,,,,,
7205,493.243274,15,,,,,,
7206,41.414562,16,,,,,,
7207,39.105741,16,,,,,,
7208,1937.273513,14,,,,,,
7209,781.279607,11,,,,,,
7210,1322.818587,7,,,,,,
7211,1841.468929,14,,,,,,
7212,2371.89209,2,,,,,,
7213,470.353862,15,,,,,,
7214,308.542887,5,,,,,,
7215,1175.895992,6,,,,,,
7216,1854.03323,14,,,,,,
7217,1256.612223,6,,,,,,
7218,1767.719314,4,,,,,,
7219,4995.526188,10,,,,,,
7220,81.088359,13,,,,,,
7221,1153.961386,6,,,,,,
7222,6262.211034,14,,,,,,
7223,167.044456,17,,,,,,
7224,916.487817,11,,,,,,
7225,5269.761999,10,,,,,,
7226,189.434859,17,,,,,,
7227,1457.381936,19,,,,,,
7228,1139.894588,6,,,,,,
7229,231.593057,17,,,,,,
7230,1625.249578,19,,,,,,
7231,3840.50578,10,,,,,,
7232,279.501554,17,,,,,,
7233,674.838072,12,,,,,,
7234,3215.344017,1,,,,,,
7235,162.267397,13,,,,,,
7236,2323.083307,18,,,,,,
7237,10.536718,16,,,,,,
7238,443.339878,15,,,,,,
7239,2511.847024,2,,,,,,
7240,1054.417866,0,,,,,,
7241,876.008428,11,,,,,,
7242,150.071799,13,,,,,,
7243,1179.746682,6,,,,,,
7244,739.847303,12,,,,,,
7245,2341.530186,18,,,,,,
7246,290.079966,5,,,,,,
7247,1174.352352,6,,,,,,
7248,18.957284,16,,,,,,
7249,365.674097,5,,,,,,
7250,364.726077,5,,,,,,
7251,743.245283,12,,,,,,
7252,16.967335,16,,,,,,
7253,8.35947,16,,,,,,
7254,4530.205197,9,,,,,,
7255,240.439583,17,,,,,,
7256,745.774052,12,,,,,,
7257,0,16,,,,,,
7258,2347.383015,2,,,,,,
7259,2271.102591,18,,,,,,
7260,28.155795,16,,,,,,
7261,26.143505,16,,,,,,
7262,26.864424,16,,,,,,
7263,322.222745,5,,,,,,
7264,1150.867752,6,,,,,,
7265,826.283578,11,,,,,,
7266,564.02688,15,,,,,,
7267,120.307206,13,,,,,,
7268,32.71168,16,,,,,,
7269,133.797452,13,,,,,,
7270,532.467828,15,,,,,,
7271,799.274442,11,,,,,,
7272,857.256959,11,,,,,,
7273,6681.371469,1,,,,,,
7274,34.775517,16,,,,,,
7275,25.99831,16,,,,,,
7276,6256.556896,8,,,,,,
7277,561.003319,15,,,,,,
7278,919.252125,11,,,,,,
7279,3139.84354,1,,,,,,
7280,1106.42635,6,,,,,,
7281,611.327959,12,,,,,,
7282,1205.024103,6,,,,,,
7283,600.450838,12,,,,,,
7284,32.928594,16,,,,,,
7285,35.862466,16,,,,,,
7286,673.592238,12,,,,,,
7287,1456.624844,19,,,,,,
7288,1254.480637,6,,,,,,
7289,5.135703,16,,,,,,
7290,706.327578,12,,,,,,
7291,3610.883496,3,,,,,,
7292,95.055337,13,,,,,,
7293,1242.886266,6,,,,,,
7294,9.048773,16,,,,,,
7295,169.892916,17,,,,,,
7296,1397.560022,7,,,,,,
7297,1185.330971,6,,,,,,
7298,978.771066,0,,,,,,
7299,283.691223,5,,,,,,
7300,6.24762,16,,,,,,
7301,28.612828,16,,,,,,
7302,677.778395,12,,,,,,
7303,724.614301,12,,,,,,
7304,59.797799,16,,,,,,
7305,42.653615,16,,,,,,
7306,284.43378,5,,,,,,
7307,1569.712031,19,,,,,,
7308,2130.050015,18,,,,,,
7309,539.072205,15,,,,,,
7310,31.872458,16,,,,,,
7311,209.026944,17,,,,,,
7312,683.286191,12,,,,,,
7313,457.07022,15,,,,,,
7314,13.440318,16,,,,,,
7315,762.921161,12,,,,,,
7316,69.4432,13,,,,,,
7317,26.526741,16,,,,,,
7318,52.358663,16,,,,,,
7319,1144.128891,6,,,,,,
7320,399.50457,5,,,,,,
7321,71.431411,13,,,,,,
7322,42.288669,16,,,,,,
7323,528.324583,15,,,,,,
7324,1609.514614,19,,,,,,
7325,442.111046,15,,,,,,
7326,1075.032405,0,,,,,,
7327,24.660951,16,,,,,,
7328,55.17712,16,,,,,,
7329,734.729977,12,,,,,,
7330,2479.815703,2,,,,,,
7331,112.702102,13,,,,,,
7332,3.513242,16,,,,,,
7333,2760.89889,8,,,,,,
7334,784.627873,11,,,,,,
7335,4071.993764,10,,,,,,
7336,3616.393429,3,,,,,,
7337,2971.600871,8,,,,,,
7338,677.403883,12,,,,,,
7339,1884.083078,14,,,,,,
7340,114.752318,13,,,,,,
7341,201.487515,17,,,,,,
7342,299.531528,5,,,,,,
7343,146.616802,13,,,,,,
7344,2421.820915,2,,,,,,
7345,1728.29571,4,,,,,,
7346,1035.03102,0,,,,,,
7347,14.869439,16,,,,,,
7348,842.103869,11,,,,,,
7349,1809.917132,4,,,,,,
7350,399.156352,5,,,,,,
7351,193.050982,17,,,,,,
7352,1243.68657,6,,,,,,
7353,135.418099,13,,,,,,
7354,19.587949,16,,,,,,
7355,745.368581,12,,,,,,
7356,274.305611,17,,,,,,
7357,0,16,,,,,,
7358,367.033521,5,,,,,,
7359,475.301123,15,,,,,,
7360,1865.271423,14,,,,,,
7361,1618.277656,19,,,,,,
7362,36.57785,16,,,,,,
7363,443.558578,15,,,,,,
7364,17.905235,16,,,,,,
7365,1514.885982,19,,,,,,
7366,63.292505,16,,,,,,
7367,4135.663046,10,,,,,,
7368,129.881716,13,,,,,,
7369,228.107524,17,,,,,,
7370,277.308988,17,,,,,,
7371,20.920544,16,,,,,,
7372,1462.74666,19,,,,,,
7373,328.436912,5,,,,,,
7374,11.772828,16,,,,,,
7375,6105.102208,1,,,,,,
7376,1223.783946,6,,,,,,
7377,659.121167,12,,,,,,
7378,4228.417754,10,,,,,,
7379,384.803407,5,,,,,,
7380,141.656741,13,,,,,,
7381,18.120946,16,,,,,,
7382,1150.04204,6,,,,,,
7383,158.512412,13,,,,,,
7384,4925.078801,9,,,,,,
7385,61.653547,16,,,,,,
7386,1669.488962,4,,,,,,
7387,23.587067,16,,,,,,
7388,61.253237,16,,,,,,
7389,622.55987,12,,,,,,
7390,677.077167,12,,,,,,
7391,2.910578,16,,,,,,
7392,807.555134,11,,,,,,
7393,1099.649455,0,,,,,,
7394,2369.073061,2,,,,,,
7395,1.941328,16,,,,,,
7396,2365.48995,2,,,,,,
7397,1128.878514,6,,,,,,
7398,806.446131,11,,,,,,
7399,25.921726,16,,,,,,
7400,531.075085,15,,,,,,
7401,1578.053342,19,,,,,,
7402,1371.187284,7,,,,,,
7403,484.108869,15,,,,,,
7404,48.573636,16,,,,,,
7405,709.475496,12,,,,,,
7406,1768.456809,4,,,,,,
7407,475.229863,15,,,,,,
7408,75.244732,13,,,,,,
7409,18.627266,16,,,,,,
7410,980.922091,0,,,,,,
7411,104.311214,13,,,,,,
7412,2383.427985,2,,,,,,
7413,198.951791,17,,,,,,
7414,145.47022,13,,,,,,
7415,43.087983,16,,,,,,
7416,1273.498021,7,,,,,,
7417,33.880019,16,,,,,,
7418,21.881528,16,,,,,,
7419,1223.630962,6,,,,,,
7420,1441.993476,7,,,,,,
7421,1070.631288,0,,,,,,
7422,594.268871,12,,,,,,
7423,25.715061,16,,,,,,
7424,1439.410201,7,,,,,,
7425,543.815182,15,,,,,,
7426,36.979201,16,,,,,,
7427,9220.534572,14,,,,,,
7428,6631.790101,9,,,,,,
7429,39.251217,16,,,,,,
7430,2.02217,16,,,,,,
7431,38.068219,16,,,,,,
7432,578.795795,15,,,,,,
7433,1325.679991,7,,,,,,
7434,743.52828,12,,,,,,
7435,0,16,,,,,,
7436,41.789262,16,,,,,,
7437,987.110602,0,,,,,,
7438,11.981427,16,,,,,,
7439,11.316443,16,,,,,,
7440,0,16,,,,,,
7441,523.127544,15,,,,,,
7442,650.485202,12,,,,,,
7443,2320.107011,18,,,,,,
7444,106.45347,13,,,,,,
7445,281.112517,17,,,,,,
7446,324.055174,5,,,,,,
7447,617.999607,12,,,,,,
7448,2076.211673,18,,,,,,
7449,63.078242,16,,,,,,
7450,0.14446,16,,,,,,
7451,1012.841277,0,,,,,,
7452,6.526735,16,,,,,,
7453,83.258534,13,,,,,,
7454,852.530387,11,,,,,,
7455,304.249156,5,,,,,,
7456,16.004225,16,,,,,,
7457,1087.784698,0,,,,,,
7458,3255.151368,1,,,,,,
7459,69.336196,13,,,,,,
7460,1433.404387,7,,,,,,
7461,3278.506664,1,,,,,,
7462,68.624743,13,,,,,,
7463,1562.60448,19,,,,,,
7464,412.592491,5,,,,,,
7465,428.598828,15,,,,,,
7466,2071.951442,14,,,,,,
7467,973.560975,0,,,,,,
7468,624.633263,12,,,,,,
7469,965.88461,0,,,,,,
7470,82.568778,13,,,,,,
7471,383.370294,5,,,,,,
7472,793.855972,11,,,,,,
7473,51.199057,16,,,,,,
7474,1488.628126,19,,,,,,
7475,92.596405,13,,,,,,
7476,382.63138,5,,,,,,
7477,402.814647,5,,,,,,
7478,1271.172501,7,,,,,,
7479,124.743322,13,,,,,,
7480,1060.039731,0,,,,,,
7481,90.084324,13,,,,,,
7482,85.851188,13,,,,,,
7483,2115.602918,18,,,,,,
7484,193.213122,17,,,,,,
7485,82.98006,13,,,,,,
7486,991.773081,0,,,,,,
7487,5482.204366,9,,,,,,
7488,1016.496072,0,,,,,,
7489,205.127197,17,,,,,,
7490,1450.599152,19,,,,,,
7491,1405.988009,7,,,,,,
7492,424.968492,15,,,,,,
7493,74.4309,13,,,,,,
7494,24.818476,16,,,,,,
7495,1109.876538,6,,,,,,
7496,679.421923,12,,,,,,
7497,270.135147,17,,,,,,
7498,256.02662,17,,,,,,
7499,794.661653,11,,,,,,
7500,1644.123638,4,,,,,,
7501,28.80071,16,,,,,,
7502,976.390024,0,,,,,,
7503,1005.660131,0,,,,,,
7504,700.723718,12,,,,,,
7505,8.27913,16,,,,,,
7506,1373.700066,7,,,,,,
7507,215.475718,17,,,,,,
7508,108.857699,13,,,,,,
7509,7.215615,16,,,,,,
7510,1736.930299,4,,,,,,
7511,242.53001,17,,,,,,
7512,1372.083399,7,,,,,,
7513,6388.820712,6,,,,,,
7514,254.94701,17,,,,,,
7515,15.813502,16,,,,,,
7516,77.383767,13,,,,,,
7517,849.030358,11,,,,,,
7518,525.17417,15,,,,,,
7519,510.953138,15,,,,,,
7520,486.17036,15,,,,,,
7521,2291.684027,18,,,,,,
7522,145.722404,13,,,,,,
7523,286.814503,5,,,,,,
7524,22.455964,16,,,,,,
7525,1108.987965,6,,,,,,
7526,109.473217,13,,,,,,
7527,233.092662,17,,,,,,
7528,2112.63873,18,,,,,,
7529,1.097736,16,,,,,,
7530,874.905296,11,,,,,,
7531,844.022439,11,,,,,,
7532,87.034432,13,,,,,,
7533,377.56851,5,,,,,,
7534,2929.582949,8,,,,,,
7535,1101.792789,0,,,,,,
7536,623.583624,12,,,,,,
7537,5.109352,16,,,,,,
7538,2696.052766,8,,,,,,
7539,1592.102979,19,,,,,,
7540,14.453345,16,,,,,,
7541,1062.024069,0,,,,,,
7542,1033.485033,0,,,,,,
7543,803.052704,11,,,,,,
7544,1551.908555,19,,,,,,
7545,936.370785,11,,,,,,
7546,1420.156349,7,,,,,,
7547,14.143579,16,,,,,,
7548,68.10541,13,,,,,,
7549,3025.373271,1,,,,,,
7550,2513.983606,2,,,,,,
7551,542.979227,15,,,,,,
7552,144.436235,13,,,,,,
7553,2017.391656,14,,,,,,
7554,39.469095,16,,,,,,
7555,2579.907754,2,,,,,,
7556,34.703482,16,,,,,,
7557,29.466141,16,,,,,,
7558,2764.810135,8,,,,,,
7559,27.931382,16,,,,,,
7560,2063.9223,14,,,,,,
7561,1615.724155,19,,,,,,
7562,348.321822,5,,,,,,
7563,992.724168,0,,,,,,
7564,5.170635,16,,,,,,
7565,1361.815512,7,,,,,,
7566,1186.276559,6,,,,,,
7567,2966.412112,8,,,,,,
7568,1910.793773,14,,,,,,
7569,1175.065336,6,,,,,,
7570,378.320894,5,,,,,,
7571,1492.443188,19,,,,,,
7572,434.393219,15,,,,,,
7573,11.673388,16,,,,,,
7574,1.063114,16,,,,,,
7575,12.169653,16,,,,,,
7576,738.067431,12,,,,,,
7577,77.285458,13,,,,,,
7578,1434.836893,7,,,,,,
7579,1247.905033,6,,,,,,
7580,88.35088,13,,,,,,
7581,252.174753,17,,,,,,
7582,1516.44717,19,,,,,,
7583,3374.66122,1,,,,,,
7584,1865.008929,14,,,,,,
7585,2413.719637,2,,,,,,
7586,411.27629,5,,,,,,
7587,97.281118,13,,,,,,
7588,568.222966,15,,,,,,
7589,2773.411911,8,,,,,,
7590,294.720216,5,,,,,,
7591,1619.001848,19,,,,,,
7592,197.159684,17,,,,,,
7593,954.617658,0,,,,,,
7594,44.935526,16,,,,,,
7595,28.497217,16,,,,,,
7596,7114.235621,3,,,,,,
7597,1007.440908,0,,,,,,
7598,2471.904646,2,,,,,,
