,BALANCE,Cluster Number,,,,,
6631,2590.469749,2,,,,,
6632,57.491021,6,,,,,
6633,1209.613646,7,,,,,
6634,173.331107,6,,,,,
6635,4972.108843,4,,,,,
6636,19.312066,6,,,,,
6637,23.852869,6,,,,,
6638,3043.796467,2,,,,,
6639,539.581502,3,,,,,
6640,348.342172,3,,,,,
6641,1635.964498,0,,,,,
6642,1083.379171,7,,,,,
6643,972.958145,7,,,,,
6644,1121.15859,7,,,,,
6645,1597.911395,0,,,,,
6646,1695.994646,0,,,,,
6647,2521.094992,2,,,,,
6648,109.697529,6,,,,,
6649,631.858702,3,,,,,
6650,98.252565,6,,,,,
6651,3347.229846,5,,,,,
6652,173.23165,6,,,,,
6653,6280.767092,1,,,,,
6654,1299.554504,0,,,,,
6655,10.288205,6,,,,,
6656,23.083392,6,,,,,
6657,553.253321,3,,,,,
6658,52.511818,6,,,,,
6659,63.524092,6,,,,,
6660,1608.163254,0,,,,,
6661,51.581189,6,,,,,
6662,160.492501,6,,,,,
6663,915.857804,7,,,,,
6664,32.807257,6,,,,,
6665,2.322666,6,,,,,
6666,2033.51327,4,,,,,
6667,2325.373366,4,,,,,
6668,20.502046,6,,,,,
6669,1991.277745,4,,,,,
6670,5487.071216,5,,,,,
6671,1016.712614,7,,,,,
6672,76.096025,6,,,,,
6673,44.350816,6,,,,,
6674,1690.244293,0,,,,,
6675,1438.959962,0,,,,,
6676,1508.132993,0,,,,,
6677,1655.668019,0,,,,,
6678,1654.795346,0,,,,,
6679,3381.942128,5,,,,,
6680,5.116471,6,,,,,
6681,5211.797605,3,,,,,
6682,4487.993384,1,,,,,
6683,300.81906,3,,,,,
6684,14.074548,6,,,,,
6685,544.314078,3,,,,,
6686,2716.48667,2,,,,,
6687,1243.250958,0,,,,,
6688,1452.221132,0,,,,,
6689,512.011287,3,,,,,
6690,364.391307,3,,,,,
6691,1088.936666,7,,,,,
6692,412.385505,3,,,,,
6693,1474.990634,0,,,,,
6694,28.486124,6,,,,,
6695,2182.907415,4,,,,,
6696,812.839893,7,,,,,
6697,823.003516,7,,,,,
6698,40.640681,6,,,,,
6699,104.963063,6,,,,,
6700,605.744452,3,,,,,
6701,777.853474,7,,,,,
6702,1696.465412,0,,,,,
6703,65.701893,6,,,,,
6704,4364.383487,1,,,,,
6705,6.793588,6,,,,,
6706,63.047104,6,,,,,
6707,3895.677052,5,,,,,
6708,1477.960998,0,,,,,
6709,900.241238,7,,,,,
6710,234.16953,6,,,,,
6711,31.744161,6,,,,,
6712,701.01727,3,,,,,
6713,3560.977973,5,,,,,
6714,292.888058,3,,,,,
6715,37.759404,6,,,,,
6716,5699.475671,2,,,,,
6717,61.080098,6,,,,,
6718,2989.558429,2,,,,,
6719,29.360369,6,,,,,
6720,1396.413738,0,,,,,
6721,82.902896,6,,,,,
6722,736.736738,7,,,,,
6723,179.357206,6,,,,,
6724,55.039565,6,,,,,
6725,2.611795,6,,,,,
6726,2303.266119,4,,,,,
6727,1778.035758,4,,,,,
6728,1806.557876,4,,,,,
6729,895.308285,7,,,,,
6730,80.607988,6,,,,,
6731,92.261256,6,,,,,
6732,1647.860393,0,,,,,
6733,1188.651458,7,,,,,
6734,1060.274411,7,,,,,
6735,92.876617,6,,,,,
6736,1586.128233,0,,,,,
6737,974.130505,7,,,,,
6738,2465.684327,2,,,,,
6739,1038.465061,7,,,,,
6740,98.039262,6,,,,,
6741,177.551278,6,,,,,
6742,1728.948802,0,,,,,
6743,947.223495,7,,,,,
6744,528.917839,3,,,,,
6745,156.72326,6,,,,,
6746,1250.526799,0,,,,,
6747,3559.634883,5,,,,,
6748,4.766639,6,,,,,
6749,1928.13296,4,,,,,
6750,462.918623,3,,,,,
6751,339.039307,3,,,,,
6752,1532.106106,0,,,,,
6753,65.652855,6,,,,,
6754,1386.949394,0,,,,,
6755,497.510544,3,,,,,
6756,1817.150299,4,,,,,
6757,57.077581,6,,,,,
6758,1821.040307,4,,,,,
6759,988.749349,7,,,,,
6760,1842.11833,4,,,,,
6761,1210.309338,7,,,,,
6762,477.45278,3,,,,,
6763,14.012088,6,,,,,
6764,1308.126179,0,,,,,
6765,1082.653038,7,,,,,
6766,1055.99498,7,,,,,
6767,1060.391273,7,,,,,
6768,559.730777,3,,,,,
6769,150.351174,6,,,,,
6770,1347.505936,0,,,,,
6771,856.619236,7,,,,,
6772,97.617137,6,,,,,
6773,915.932014,7,,,,,
6774,1425.606151,0,,,,,
6775,12.423324,6,,,,,
6776,7.315575,6,,,,,
6777,258.837282,6,,,,,
6778,114.806604,6,,,,,
6779,25.576426,6,,,,,
6780,1139.648949,7,,,,,
6781,6767.138783,2,,,,,
6782,1251.26572,0,,,,,
6783,155.676255,6,,,,,
6784,28.178604,6,,,,,
6785,1118.724569,7,,,,,
6786,2347.486095,4,,,,,
6787,900.292445,7,,,,,
6788,3447.523748,5,,,,,
6789,424.994385,3,,,,,
6790,30.957159,6,,,,,
6791,2284.316297,4,,,,,
6792,3695.634133,5,,,,,
6793,14.480094,6,,,,,
6794,1722.475015,0,,,,,
6795,202.326177,6,,,,,
6796,7.166625,6,,,,,
6797,59.315679,6,,,,,
6798,1575.794134,0,,,,,
6799,489.343503,3,,,,,
6800,665.285049,3,,,,,
6801,11.13998,6,,,,,
6802,1708.506241,0,,,,,
6803,119.368715,6,,,,,
6804,255.851136,6,,,,,
6805,499.751638,3,,,,,
6806,7196.553011,1,,,,,
6807,4619.500393,1,,,,,
6808,77.653879,6,,,,,
6809,1906.550855,4,,,,,
6810,0.704307,6,,,,,
6811,71.558308,6,,,,,
6812,103.622401,6,,,,,
6813,3.76029,6,,,,,
6814,847.349752,7,,,,,
6815,711.922203,3,,,,,
6816,11.64104,6,,,,,
6817,770.636646,7,,,,,
6818,300.11949,3,,,,,
6819,16.840922,6,,,,,
6820,43.633541,6,,,,,
6821,190.056883,6,,,,,
6822,1806.845374,4,,,,,
6823,1151.703776,7,,,,,
6824,251.273637,6,,,,,
6825,599.116168,3,,,,,
6826,6342.561972,5,,,,,
6827,230.337567,6,,,,,
6828,126.945696,6,,,,,
6829,1456.530313,0,,,,,
6830,553.534453,3,,,,,
6831,128.982891,6,,,,,
6832,931.827906,7,,,,,
6833,1091.74471,7,,,,,
6834,694.409019,3,,,,,
6835,2007.955223,4,,,,,
6836,34.600595,6,,,,,
6837,315.125494,3,,,,,
6838,9321.555794,5,,,,,
6839,1458.115876,0,,,,,
6840,15.491884,6,,,,,
6841,1179.395773,7,,,,,
6842,1593.467543,0,,,,,
6843,58.557694,6,,,,,
6844,1174.657795,7,,,,,
6845,6.96194,6,,,,,
6846,162.046468,6,,,,,
6847,1108.316745,7,,,,,
6848,1343.938904,0,,,,,
6849,1098.52228,7,,,,,
6850,23.436171,6,,,,,
6851,5899.427294,2,,,,,
6852,25.25977,6,,,,,
6853,10.801231,6,,,,,
6854,72.575706,6,,,,,
6855,1259.179009,0,,,,,
6856,133.724675,6,,,,,
6857,592.466798,3,,,,,
6858,4338.877278,1,,,,,
6859,1337.107101,0,,,,,
6860,32.381593,6,,,,,
6861,340.014453,3,,,,,
6862,14.04272,6,,,,,
6863,2972.091316,2,,,,,
6864,1607.551793,0,,,,,
6865,988.405365,7,,,,,
6866,1154.241515,7,,,,,
6867,2230.477487,4,,,,,
6868,826.688625,7,,,,,
6869,650.667796,3,,,,,
6870,1.310749,6,,,,,
6871,56.726412,6,,,,,
6872,676.588508,3,,,,,
6873,92.119709,6,,,,,
6874,368.687038,3,,,,,
6875,1592.221829,0,,,,,
6876,9.153671,6,,,,,
6877,1296.646998,0,,,,,
6878,0,6,,,,,
6879,1256.460026,0,,,,,
6880,68.448626,6,,,,,
6881,82.784219,6,,,,,
6882,1362.522626,0,,,,,
6883,3520.616355,5,,,,,
6884,1728.280785,0,,,,,
6885,1413.236934,0,,,,,
6886,4.334047,6,,,,,
6887,6.955591,6,,,,,
6888,93.977513,6,,,,,
6889,3457.722387,5,,,,,
6890,31.475251,6,,,,,
6891,1676.457032,0,,,,,
6892,8.76802,6,,,,,
6893,2135.744209,4,,,,,
6894,51.46642,6,,,,,
6895,1579.871382,0,,,,,
6896,37.022109,6,,,,,
6897,344.023581,3,,,,,
6898,3029.388362,2,,,,,
6899,212.620261,6,,,,,
6900,1460.077343,0,,,,,
6901,837.631184,7,,,,,
6902,347.251558,3,,,,,
6903,720.995394,3,,,,,
6904,42.852743,6,,,,,
6905,5429.735607,0,,,,,
6906,1807.764778,4,,,,,
6907,776.585568,7,,,,,
6908,1026.220651,7,,,,,
6909,2702.523396,2,,,,,
6910,2629.276828,2,,,,,
6911,311.987575,3,,,,,
6912,3270.441222,5,,,,,
6913,832.774626,7,,,,,
6914,1157.005745,7,,,,,
6915,350.819852,3,,,,,
6916,3558.14254,5,,,,,
6917,942.555708,7,,,,,
6918,51.469651,6,,,,,
6919,20.42609,6,,,,,
6920,4.045339,6,,,,,
6921,114.764518,6,,,,,
6922,0.737154,6,,,,,
6923,98.935446,6,,,,,
6924,2292.167319,4,,,,,
6925,242.450349,6,,,,,
6926,1575.327024,0,,,,,
6927,990.45604,7,,,,,
6928,574.416538,3,,,,,
6929,2545.706139,2,,,,,
6930,234.36305,6,,,,,
6931,14.002192,6,,,,,
6932,1062.485488,7,,,,,
6933,379.74055,3,,,,,
6934,1060.345397,7,,,,,
6935,875.738933,7,,,,,
6936,37.307085,6,,,,,
6937,750.150798,7,,,,,
6938,65.45872,6,,,,,
6939,239.946118,6,,,,,
6940,100.123394,6,,,,,
6941,526.858793,3,,,,,
6942,209.506832,6,,,,,
6943,3767.229899,5,,,,,
6944,1682.892726,0,,,,,
6945,799.255519,7,,,,,
6946,673.982097,3,,,,,
6947,22.366132,6,,,,,
6948,27.539766,6,,,,,
6949,1854.659145,4,,,,,
6950,803.68596,7,,,,,
6951,795.497557,7,,,,,
6952,89.22671,6,,,,,
6953,37.683028,6,,,,,
6954,26.800912,6,,,,,
6955,561.157673,3,,,,,
6956,670.120718,3,,,,,
6957,1032.398861,7,,,,,
6958,488.623392,3,,,,,
6959,2073.611538,4,,,,,
6960,621.901025,3,,,,,
6961,69.920933,6,,,,,
6962,293.979281,3,,,,,
6963,1608.490095,0,,,,,
6964,3099.551098,2,,,,,
6965,2534.994214,2,,,,,
6966,649.566721,3,,,,,
6967,75.9863,6,,,,,
6968,452.907592,3,,,,,
6969,2616.764771,2,,,,,
6970,1618.393031,0,,,,,
6971,67.593395,6,,,,,
6972,0,6,,,,,
6973,1725.664332,0,,,,,
6974,185.924664,6,,,,,
6975,0.41367,6,,,,,
6976,187.516986,6,,,,,
6977,47.336863,6,,,,,
6978,4481.413948,1,,,,,
6979,14.371243,6,,,,,
6980,48.578408,6,,,,,
6981,27.533451,6,,,,,
6982,18.527285,6,,,,,
6983,528.023703,3,,,,,
6984,51.65143,6,,,,,
6985,2.484819,6,,,,,
6986,4761.19131,1,,,,,
6987,50.848135,6,,,,,
6988,440.341344,3,,,,,
6989,6.104302,6,,,,,
6990,177.602057,6,,,,,
6991,10.805893,6,,,,,
6992,2493.589343,2,,,,,
6993,2620.873322,2,,,,,
6994,916.627912,7,,,,,
6995,3300.735817,5,,,,,
6996,29.60298,6,,,,,
6997,1088.505102,7,,,,,
6998,1893.423054,4,,,,,
6999,72.025683,6,,,,,
7000,2684.333591,2,,,,,
7001,46.795701,6,,,,,
7002,45.66329,6,,,,,
7003,766.810346,7,,,,,
7004,1399.595729,0,,,,,
7005,89.567592,6,,,,,
7006,255.4001,6,,,,,
7007,1004.262002,7,,,,,
7008,912.87668,7,,,,,
7009,43.561434,6,,,,,
7010,920.095743,7,,,,,
7011,4931.589653,1,,,,,
7012,186.25802,6,,,,,
7013,374.631961,3,,,,,
7014,84.366783,6,,,,,
7015,1088.056301,7,,,,,
7016,82.227363,6,,,,,
7017,49.401973,6,,,,,
7018,49.269195,6,,,,,
7019,1379.68959,0,,,,,
7020,2656.634533,2,,,,,
7021,222.957451,6,,,,,
7022,74.195316,6,,,,,
7023,314.495423,3,,,,,
7024,1274.544399,0,,,,,
7025,63.738066,6,,,,,
7026,1779.796624,4,,,,,
7027,2705.026656,2,,,,,
7028,119.237712,6,,,,,
7029,73.635031,6,,,,,
7030,1281.911087,0,,,,,
7031,275.8837,6,,,,,
7032,1458.219714,0,,,,,
7033,1522.680962,0,,,,,
7034,1118.057185,7,,,,,
7035,1369.512062,0,,,,,
7036,28.320092,6,,,,,
7037,16.11487,6,,,,,
7038,91.029575,6,,,,,
7039,2.299436,6,,,,,
7040,3120.738718,5,,,,,
7041,1806.731926,4,,,,,
7042,1004.526608,7,,,,,
7043,45.746204,6,,,,,
7044,99.700878,6,,,,,
7045,1378.988523,0,,,,,
7046,2980.054695,2,,,,,
7047,0.064811,6,,,,,
7048,341.58222,3,,,,,
7049,1300.20423,0,,,,,
7050,5890.807655,5,,,,,
7051,55.28905,6,,,,,
7052,0,6,,,,,
7053,2508.071641,2,,,,,
7054,189.463475,6,,,,,
7055,166.514439,6,,,,,
7056,1752.637427,0,,,,,
7057,1978.729646,4,,,,,
7058,120.94715,6,,,,,
7059,191.314058,6,,,,,
7060,1512.574159,0,,,,,
7061,71.837385,6,,,,,
7062,1212.237847,7,,,,,
7063,2099.38356,4,,,,,
7064,3105.528894,5,,,,,
7065,780.382656,7,,,,,
7066,7.297351,6,,,,,
7067,46.89543,6,,,,,
7068,1717.662673,0,,,,,
7069,274.604824,6,,,,,
7070,332.678531,3,,,,,
7071,276.213858,6,,,,,
7072,125.039376,6,,,,,
7073,4204.42117,1,,,,,
7074,900.229315,7,,,,,
7075,0,6,,,,,
7076,1106.815562,7,,,,,
7077,2793.274214,2,,,,,
7078,366.111566,3,,,,,
7079,91.597667,6,,,,,
7080,1085.316705,7,,,,,
7081,870.882167,7,,,,,
7082,0,6,,,,,
7083,11.441738,6,,,,,
7084,23.583209,6,,,,,
7085,969.139152,7,,,,,
7086,1714.895872,0,,,,,
7087,16.629043,6,,,,,
7088,126.467835,6,,,,,
7089,23.111629,6,,,,,
7090,1155.787246,7,,,,,
7091,679.508597,3,,,,,
7092,2583.654027,2,,,,,
7093,1.59198,6,,,,,
7094,208.127012,6,,,,,
7095,164.51282,6,,,,,
7096,38.251194,6,,,,,
7097,5.310611,6,,,,,
7098,265.920698,6,,,,,
7099,904.395249,7,,,,,
7100,2.508768,6,,,,,
7101,15.797437,6,,,,,
7102,831.835714,7,,,,,
7103,263.581756,6,,,,,
7104,2.053676,6,,,,,
7105,2666.147576,2,,,,,
7106,974.52764,7,,,,,
7107,7.388588,6,,,,,
7108,54.567517,6,,,,,
7109,1186.616403,7,,,,,
7110,990.780585,7,,,,,
7111,1486.652099,0,,,,,
7112,918.22723,7,,,,,
7113,1380.30715,0,,,,,
7114,44.63179,6,,,,,
7115,825.952638,7,,,,,
7116,1664.334555,0,,,,,
7117,1470.825974,0,,,,,
7118,887.090835,7,,,,,
7119,581.583282,3,,,,,
7120,23.261586,6,,,,,
7121,12.333825,6,,,,,
7122,5577.636715,5,,,,,
7123,241.384531,6,,,,,
7124,311.54,3,,,,,
7125,55.176498,6,,,,,
7126,33.146065,6,,,,,
7127,1536.477562,0,,,,,
7128,15.232505,6,,,,,
7129,315.588502,3,,,,,
7130,28.939455,6,,,,,
7131,613.259699,3,,,,,
7132,9024.812044,2,,,,,
7133,3740.785208,5,,,,,
7134,152.557222,6,,,,,
7135,5.993508,6,,,,,
7136,93.427011,6,,,,,
7137,69.79641,6,,,,,
7138,1432.654644,0,,,,,
7139,22.56964,6,,,,,
7140,172.70596,6,,,,,
7141,21.966399,6,,,,,
7142,11.250371,6,,,,,
7143,1277.423486,0,,,,,
7144,1232.345324,7,,,,,
7145,78.379827,6,,,,,
7146,37.021347,6,,,,,
7147,7.099375,6,,,,,
7148,27.625906,6,,,,,
7149,214.436679,6,,,,,
7150,228.025747,6,,,,,
7151,21.844186,6,,,,,
7152,416.601199,3,,,,,
7153,9.522029,6,,,,,
7154,815.229732,7,,,,,
7155,337.616152,3,,,,,
7156,2388.410501,4,,,,,
7157,2224.891476,4,,,,,
7158,1162.054399,7,,,,,
7159,42.170547,6,,,,,
7160,211.1622,6,,,,,
7161,1653.400854,0,,,,,
7162,4408.966613,1,,,,,
7163,158.641614,6,,,,,
7164,50.078433,6,,,,,
7165,621.553537,3,,,,,
7166,7.605458,6,,,,,
7167,231.859622,6,,,,,
7168,518.923941,3,,,,,
7169,1098.392083,7,,,,,
7170,804.006538,7,,,,,
7171,142.290756,6,,,,,
7172,162.068326,6,,,,,
7173,1443.146299,0,,,,,
7174,366.084233,3,,,,,
7175,910.821412,7,,,,,
7176,2.930211,6,,,,,
7177,88.577811,6,,,,,
7178,3805.493532,5,,,,,
7179,1466.99222,0,,,,,
7180,676.221211,3,,,,,
7181,1623.895229,0,,,,,
7182,269.075434,6,,,,,
7183,34.40685,6,,,,,
7184,225.662097,6,,,,,
7185,402.512336,3,,,,,
7186,0,6,,,,,
7187,1520.501423,0,,,,,
7188,3015.597547,2,,,,,
7189,2530.378121,2,,,,,
7190,395.93884,3,,,,,
7191,7.097146,6,,,,,
7192,1640.837102,0,,,,,
7193,2613.063331,2,,,,,
7194,950.716155,7,,,,,
7195,2283.366217,4,,,,,
7196,509.685823,3,,,,,
7197,147.571435,6,,,,,
7198,2847.472954,2,,,,,
7199,1094.632736,7,,,,,
7200,1258.725885,0,,,,,
7201,88.173076,6,,,,,
7202,3211.389574,5,,,,,
7203,303.740542,3,,,,,
7204,2981.811529,2,,,,,
7205,493.243274,3,,,,,
7206,41.414562,6,,,,,
7207,39.105741,6,,,,,
7208,1937.273513,4,,,,,
7209,781.279607,7,,,,,
7210,1322.818587,0,,,,,
7211,1841.468929,4,,,,,
7212,2371.89209,4,,,,,
7213,470.353862,3,,,,,
7214,308.542887,3,,,,,
7215,1175.895992,7,,,,,
7216,1854.03323,4,,,,,
7217,1256.612223,0,,,,,
7218,1767.719314,4,,,,,
7219,4995.526188,1,,,,,
7220,81.088359,6,,,,,
7221,1153.961386,7,,,,,
7222,6262.211034,4,,,,,
7223,167.044456,6,,,,,
7224,916.487817,7,,,,,
7225,5269.761999,1,,,,,
7226,189.434859,6,,,,,
7227,1457.381936,0,,,,,
7228,1139.894588,7,,,,,
7229,231.593057,6,,,,,
7230,1625.249578,0,,,,,
7231,3840.50578,5,,,,,
7232,279.501554,3,,,,,
7233,674.838072,3,,,,,
7234,3215.344017,5,,,,,
7235,162.267397,6,,,,,
7236,2323.083307,4,,,,,
7237,10.536718,6,,,,,
7238,443.339878,3,,,,,
7239,2511.847024,2,,,,,
7240,1054.417866,7,,,,,
7241,876.008428,7,,,,,
7242,150.071799,6,,,,,
7243,1179.746682,7,,,,,
7244,739.847303,7,,,,,
7245,2341.530186,4,,,,,
7246,290.079966,3,,,,,
7247,1174.352352,7,,,,,
7248,18.957284,6,,,,,
7249,365.674097,3,,,,,
7250,364.726077,3,,,,,
7251,743.245283,7,,,,,
7252,16.967335,6,,,,,
7253,8.35947,6,,,,,
7254,4530.205197,1,,,,,
7255,240.439583,6,,,,,
7256,745.774052,7,,,,,
7257,0,6,,,,,
7258,2347.383015,4,,,,,
7259,2271.102591,4,,,,,
7260,28.155795,6,,,,,
7261,26.143505,6,,,,,
7262,26.864424,6,,,,,
7263,322.222745,3,,,,,
7264,1150.867752,7,,,,,
7265,826.283578,7,,,,,
7266,564.02688,3,,,,,
7267,120.307206,6,,,,,
7268,32.71168,6,,,,,
7269,133.797452,6,,,,,
7270,532.467828,3,,,,,
7271,799.274442,7,,,,,
7272,857.256959,7,,,,,
7273,6681.371469,5,,,,,
7274,34.775517,6,,,,,
7275,25.99831,6,,,,,
7276,6256.556896,2,,,,,
7277,561.003319,3,,,,,
7278,919.252125,7,,,,,
7279,3139.84354,5,,,,,
7280,1106.42635,7,,,,,
7281,611.327959,3,,,,,
7282,1205.024103,7,,,,,
7283,600.450838,3,,,,,
7284,32.928594,6,,,,,
7285,35.862466,6,,,,,
7286,673.592238,3,,,,,
7287,1456.624844,0,,,,,
7288,1254.480637,0,,,,,
7289,5.135703,6,,,,,
7290,706.327578,3,,,,,
7291,3610.883496,5,,,,,
7292,95.055337,6,,,,,
7293,1242.886266,0,,,,,
7294,9.048773,6,,,,,
7295,169.892916,6,,,,,
7296,1397.560022,0,,,,,
7297,1185.330971,7,,,,,
7298,978.771066,7,,,,,
7299,283.691223,3,,,,,
7300,6.24762,6,,,,,
7301,28.612828,6,,,,,
7302,677.778395,3,,,,,
7303,724.614301,3,,,,,
7304,59.797799,6,,,,,
7305,42.653615,6,,,,,
7306,284.43378,3,,,,,
7307,1569.712031,0,,,,,
7308,2130.050015,4,,,,,
7309,539.072205,3,,,,,
7310,31.872458,6,,,,,
7311,209.026944,6,,,,,
7312,683.286191,3,,,,,
7313,457.07022,3,,,,,
7314,13.440318,6,,,,,
7315,762.921161,7,,,,,
7316,69.4432,6,,,,,
7317,26.526741,6,,,,,
7318,52.358663,6,,,,,
7319,1144.128891,7,,,,,
7320,399.50457,3,,,,,
7321,71.431411,6,,,,,
7322,42.288669,6,,,,,
7323,528.324583,3,,,,,
7324,1609.514614,0,,,,,
7325,442.111046,3,,,,,
7326,1075.032405,7,,,,,
7327,24.660951,6,,,,,
7328,55.17712,6,,,,,
7329,734.729977,7,,,,,
7330,2479.815703,2,,,,,
7331,112.702102,6,,,,,
7332,3.513242,6,,,,,
7333,2760.89889,2,,,,,
7334,784.627873,7,,,,,
7335,4071.993764,1,,,,,
7336,3616.393429,5,,,,,
7337,2971.600871,2,,,,,
7338,677.403883,3,,,,,
7339,1884.083078,4,,,,,
7340,114.752318,6,,,,,
7341,201.487515,6,,,,,
7342,299.531528,3,,,,,
7343,146.616802,6,,,,,
7344,2421.820915,2,,,,,
7345,1728.29571,0,,,,,
7346,1035.03102,7,,,,,
7347,14.869439,6,,,,,
7348,842.103869,7,,,,,
7349,1809.917132,4,,,,,
7350,399.156352,3,,,,,
7351,193.050982,6,,,,,
7352,1243.68657,0,,,,,
7353,135.418099,6,,,,,
7354,19.587949,6,,,,,
7355,745.368581,7,,,,,
7356,274.305611,6,,,,,
7357,0,6,,,,,
7358,367.033521,3,,,,,
7359,475.301123,3,,,,,
7360,1865.271423,4,,,,,
7361,1618.277656,0,,,,,
7362,36.57785,6,,,,,
7363,443.558578,3,,,,,
7364,17.905235,6,,,,,
7365,1514.885982,0,,,,,
7366,63.292505,6,,,,,
7367,4135.663046,1,,,,,
7368,129.881716,6,,,,,
7369,228.107524,6,,,,,
7370,277.308988,3,,,,,
7371,20.920544,6,,,,,
7372,1462.74666,0,,,,,
7373,328.436912,3,,,,,
7374,11.772828,6,,,,,
7375,6105.102208,5,,,,,
7376,1223.783946,7,,,,,
7377,659.121167,3,,,,,
7378,4228.417754,1,,,,,
7379,384.803407,3,,,,,
7380,141.656741,6,,,,,
7381,18.120946,6,,,,,
7382,1150.04204,7,,,,,
7383,158.512412,6,,,,,
7384,4925.078801,1,,,,,
7385,61.653547,6,,,,,
7386,1669.488962,0,,,,,
7387,23.587067,6,,,,,
7388,61.253237,6,,,,,
7389,622.55987,3,,,,,
7390,677.077167,3,,,,,
7391,2.910578,6,,,,,
7392,807.555134,7,,,,,
7393,1099.649455,7,,,,,
7394,2369.073061,4,,,,,
7395,1.941328,6,,,,,
7396,2365.48995,4,,,,,
7397,1128.878514,7,,,,,
7398,806.446131,7,,,,,
7399,25.921726,6,,,,,
7400,531.075085,3,,,,,
7401,1578.053342,0,,,,,
7402,1371.187284,0,,,,,
7403,484.108869,3,,,,,
7404,48.573636,6,,,,,
7405,709.475496,3,,,,,
7406,1768.456809,4,,,,,
7407,475.229863,3,,,,,
7408,75.244732,6,,,,,
7409,18.627266,6,,,,,
7410,980.922091,7,,,,,
7411,104.311214,6,,,,,
7412,2383.427985,4,,,,,
7413,198.951791,6,,,,,
7414,145.47022,6,,,,,
7415,43.087983,6,,,,,
7416,1273.498021,0,,,,,
7417,33.880019,6,,,,,
7418,21.881528,6,,,,,
7419,1223.630962,7,,,,,
7420,1441.993476,0,,,,,
7421,1070.631288,7,,,,,
7422,594.268871,3,,,,,
7423,25.715061,6,,,,,
7424,1439.410201,0,,,,,
7425,543.815182,3,,,,,
7426,36.979201,6,,,,,
7427,9220.534572,4,,,,,
7428,6631.790101,1,,,,,
7429,39.251217,6,,,,,
7430,2.02217,6,,,,,
7431,38.068219,6,,,,,
7432,578.795795,3,,,,,
7433,1325.679991,0,,,,,
7434,743.52828,7,,,,,
7435,0,6,,,,,
7436,41.789262,6,,,,,
7437,987.110602,7,,,,,
7438,11.981427,6,,,,,
7439,11.316443,6,,,,,
7440,0,6,,,,,
7441,523.127544,3,,,,,
7442,650.485202,3,,,,,
7443,2320.107011,4,,,,,
7444,106.45347,6,,,,,
7445,281.112517,3,,,,,
7446,324.055174,3,,,,,
7447,617.999607,3,,,,,
7448,2076.211673,4,,,,,
7449,63.078242,6,,,,,
7450,0.14446,6,,,,,
7451,1012.841277,7,,,,,
7452,6.526735,6,,,,,
7453,83.258534,6,,,,,
7454,852.530387,7,,,,,
7455,304.249156,3,,,,,
7456,16.004225,6,,,,,
7457,1087.784698,7,,,,,
7458,3255.151368,5,,,,,
7459,69.336196,6,,,,,
7460,1433.404387,0,,,,,
7461,3278.506664,5,,,,,
7462,68.624743,6,,,,,
7463,1562.60448,0,,,,,
7464,412.592491,3,,,,,
7465,428.598828,3,,,,,
7466,2071.951442,4,,,,,
7467,973.560975,7,,,,,
7468,624.633263,3,,,,,
7469,965.88461,7,,,,,
7470,82.568778,6,,,,,
7471,383.370294,3,,,,,
7472,793.855972,7,,,,,
7473,51.199057,6,,,,,
7474,1488.628126,0,,,,,
7475,92.596405,6,,,,,
7476,382.63138,3,,,,,
7477,402.814647,3,,,,,
7478,1271.172501,0,,,,,
7479,124.743322,6,,,,,
7480,1060.039731,7,,,,,
7481,90.084324,6,,,,,
7482,85.851188,6,,,,,
7483,2115.602918,4,,,,,
7484,193.213122,6,,,,,
7485,82.98006,6,,,,,
7486,991.773081,7,,,,,
7487,5482.204366,1,,,,,
7488,1016.496072,7,,,,,
7489,205.127197,6,,,,,
7490,1450.599152,0,,,,,
7491,1405.988009,0,,,,,
7492,424.968492,3,,,,,
7493,74.4309,6,,,,,
7494,24.818476,6,,,,,
7495,1109.876538,7,,,,,
7496,679.421923,3,,,,,
7497,270.135147,6,,,,,
7498,256.02662,6,,,,,
7499,794.661653,7,,,,,
7500,1644.123638,0,,,,,
7501,28.80071,6,,,,,
7502,976.390024,7,,,,,
7503,1005.660131,7,,,,,
7504,700.723718,3,,,,,
7505,8.27913,6,,,,,
7506,1373.700066,0,,,,,
7507,215.475718,6,,,,,
7508,108.857699,6,,,,,
7509,7.215615,6,,,,,
7510,1736.930299,0,,,,,
7511,242.53001,6,,,,,
7512,1372.083399,0,,,,,
7513,6388.820712,7,,,,,
7514,254.94701,6,,,,,
7515,15.813502,6,,,,,
7516,77.383767,6,,,,,
7517,849.030358,7,,,,,
7518,525.17417,3,,,,,
7519,510.953138,3,,,,,
7520,486.17036,3,,,,,
7521,2291.684027,4,,,,,
7522,145.722404,6,,,,,
7523,286.814503,3,,,,,
7524,22.455964,6,,,,,
7525,1108.987965,7,,,,,
7526,109.473217,6,,,,,
7527,233.092662,6,,,,,
7528,2112.63873,4,,,,,
7529,1.097736,6,,,,,
7530,874.905296,7,,,,,
7531,844.022439,7,,,,,
7532,87.034432,6,,,,,
7533,377.56851,3,,,,,
7534,2929.582949,2,,,,,
7535,1101.792789,7,,,,,
7536,623.583624,3,,,,,
7537,5.109352,6,,,,,
7538,2696.052766,2,,,,,
7539,1592.102979,0,,,,,
7540,14.453345,6,,,,,
7541,1062.024069,7,,,,,
7542,1033.485033,7,,,,,
